,Stock Code,Order ID,Category,Sub Category,City,Region,Sales,Discount,Profit,Day of week,IsWeekend,Weather,Unit Cost,Units Sold,Date,Week,Rolling_avg_4weeks,Product Code
7155,OIL-EDI,OD8564,Oil & Masala,Edible Oil & Ghee,Tirunelveli,Central,2074,0.17,642.94,0,0,Cloudy,160,12,2015-07-20,2015-07-26,22.25,2
7156,OIL-EDI,OD3034,Oil & Masala,Edible Oil & Ghee,Namakkal,West,1924,0.25,269.36,2,0,Rainy,160,12,2015-07-22,2015-07-26,22.25,2
7157,OIL-EDI,OD2651,Oil & Masala,Edible Oil & Ghee,Salem,Central,1878,0.1,319.26,2,0,Rainy,160,11,2015-07-22,2015-07-26,22.25,2
7158,OIL-EDI,OD1377,Oil & Masala,Edible Oil & Ghee,Dharmapuri,West,500,0.11,220.0,5,1,Cloudy,160,3,2015-07-25,2015-07-26,22.25,2
7159,OIL-EDI,OD4129,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,934,0.34,149.44,6,1,Cloudy,160,5,2015-07-26,2015-07-26,22.25,2
7160,OIL-EDI,OD5562,Oil & Masala,Edible Oil & Ghee,Coimbatore,West,1026,0.31,348.84,6,1,Cloudy,160,6,2015-07-26,2015-07-26,22.25,2
7161,OIL-EDI,OD1193,Oil & Masala,Edible Oil & Ghee,Coimbatore,South,1894,0.24,473.5,1,0,Cloudy,160,11,2015-07-28,2015-08-02,22.75,2
7162,OIL-EDI,OD1698,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,2451,0.15,1004.91,1,0,Cloudy,160,15,2015-08-04,2015-08-09,27.0,2
7163,OIL-EDI,OD1944,Oil & Masala,Edible Oil & Ghee,Vellore,West,1008,0.29,262.08,3,0,Windy,160,6,2015-08-06,2015-08-09,27.0,2
7164,OIL-EDI,OD739,Oil & Masala,Edible Oil & Ghee,Coimbatore,West,1808,0.24,108.48,6,1,Pleasant,160,11,2015-08-09,2015-08-09,27.0,2
7165,OIL-EDI,OD8589,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,595,0.26,249.9,6,1,Cloudy,160,3,2015-08-09,2015-08-09,27.0,2
7166,OIL-EDI,OD9504,Oil & Masala,Edible Oil & Ghee,Karur,West,1289,0.35,335.14,6,1,Sunny,160,8,2015-08-09,2015-08-09,27.0,2
7167,OIL-EDI,OD9870,Oil & Masala,Edible Oil & Ghee,Dindigul,East,1597,0.14,590.89,2,0,Cloudy,160,9,2015-08-26,2015-08-30,13.0,2
7168,OIL-EDI,OD8588,Oil & Masala,Edible Oil & Ghee,Tenkasi,East,1541,0.12,107.87,4,0,Rainy,160,9,2015-09-11,2015-09-13,4.5,2
7169,OIL-EDI,OD6601,Oil & Masala,Edible Oil & Ghee,Tirunelveli,Central,1945,0.35,291.75,0,0,Cloudy,160,12,2015-09-14,2015-09-20,10.25,2
7170,OIL-EDI,OD4752,Oil & Masala,Edible Oil & Ghee,Trichy,West,1907,0.16,324.19,3,0,Sunny,160,11,2015-09-17,2015-09-20,10.25,2
7171,OIL-EDI,OD964,Oil & Masala,Edible Oil & Ghee,Viluppuram,South,1758,0.23,158.22,1,0,Cloudy,160,10,2015-09-22,2015-09-27,19.25,2
7172,OIL-EDI,OD3812,Oil & Masala,Edible Oil & Ghee,Tenkasi,East,2136,0.32,469.92,1,0,Cloudy,160,13,2015-09-22,2015-09-27,19.25,2
7173,OIL-EDI,OD2106,Oil & Masala,Edible Oil & Ghee,Krishnagiri,East,1339,0.21,321.36,2,0,Cloudy,160,8,2015-09-23,2015-09-27,19.25,2
7174,OIL-EDI,OD9183,Oil & Masala,Edible Oil & Ghee,Coimbatore,Central,1028,0.34,51.4,4,0,Cloudy,160,6,2015-09-25,2015-09-27,19.25,2
7175,OIL-EDI,OD9339,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,1285,0.31,398.35,5,1,Rainy,160,8,2015-09-26,2015-09-27,19.25,2
7176,OIL-EDI,OD7194,Oil & Masala,Edible Oil & Ghee,Tenkasi,East,1400,0.29,294.0,0,0,Rainy,160,8,2015-09-28,2015-10-04,23.0,2
7177,OIL-EDI,OD2727,Oil & Masala,Edible Oil & Ghee,Krishnagiri,East,1234,0.23,481.26,1,0,Pleasant,160,7,2015-09-29,2015-10-04,23.0,2
7178,OIL-EDI,OD4558,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,851,0.25,221.26,0,0,Rainy,160,5,2015-10-05,2015-10-11,23.0,3
7179,OIL-EDI,OD3205,Oil & Masala,Edible Oil & Ghee,Virudhunagar,Central,775,0.3,240.25,6,1,Cloudy,160,4,2015-10-11,2015-10-11,23.0,3
7180,OIL-EDI,OD6189,Oil & Masala,Edible Oil & Ghee,Dindigul,West,2384,0.32,596.0,0,0,Rainy,160,14,2015-10-12,2015-10-18,22.25,3
7181,OIL-EDI,OD6662,Oil & Masala,Edible Oil & Ghee,Perambalur,East,1057,0.24,73.99,2,0,Cloudy,160,6,2015-10-14,2015-10-18,22.25,3
7182,OIL-EDI,OD6884,Oil & Masala,Edible Oil & Ghee,Tirunelveli,West,587,0.15,46.96,0,0,Rainy,160,3,2015-10-19,2015-10-25,11.75,3
7183,OIL-EDI,OD6448,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,1073,0.23,375.55,2,0,Pleasant,160,6,2015-10-28,2015-11-01,9.5,3
7184,OIL-EDI,OD2027,Oil & Masala,Edible Oil & Ghee,Bodi,Central,1818,0.23,781.74,5,1,Cold,160,11,2015-11-07,2015-11-08,10.0,3
7185,OIL-EDI,OD983,Oil & Masala,Edible Oil & Ghee,Dindigul,West,1722,0.21,154.98,2,0,Pleasant,160,10,2015-11-11,2015-11-15,11.0,3
7186,OIL-EDI,OD3448,Oil & Masala,Edible Oil & Ghee,Krishnagiri,Central,2254,0.29,946.68,6,1,Rainy,160,14,2015-11-15,2015-11-15,11.0,3
7187,OIL-EDI,OD6429,Oil & Masala,Edible Oil & Ghee,Tirunelveli,West,2370,0.19,663.6,1,0,Cloudy,160,14,2015-11-17,2015-11-22,23.5,3
7188,OIL-EDI,OD3988,Oil & Masala,Edible Oil & Ghee,Bodi,East,1546,0.34,278.28,2,0,Cold,160,9,2015-11-18,2015-11-22,23.5,3
7189,OIL-EDI,OD6574,Oil & Masala,Edible Oil & Ghee,Chennai,Central,754,0.31,196.04,2,0,Rainy,160,4,2015-11-18,2015-11-22,23.5,3
7190,OIL-EDI,OD183,Oil & Masala,Edible Oil & Ghee,Madurai,South,2177,0.35,783.72,3,0,Rainy,160,13,2015-11-19,2015-11-22,23.5,3
7191,OIL-EDI,OD8176,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,2114,0.35,591.92,4,0,Pleasant,160,13,2015-11-20,2015-11-22,23.5,4
7192,OIL-EDI,OD5940,Oil & Masala,Edible Oil & Ghee,Viluppuram,Central,1844,0.35,737.6,0,0,Cloudy,160,11,2015-11-23,2015-11-29,29.75,4
7193,OIL-EDI,OD4912,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,1299,0.31,558.57,5,1,Cloudy,160,8,2015-11-28,2015-11-29,29.75,4
7194,OIL-EDI,OD6983,Oil & Masala,Edible Oil & Ghee,Perambalur,Central,2033,0.15,894.52,6,1,Rainy,160,12,2015-11-29,2015-11-29,29.75,4
7195,OIL-EDI,OD7586,Oil & Masala,Edible Oil & Ghee,Nagercoil,South,1974,0.13,335.58,0,0,Rainy,160,12,2015-11-30,2015-12-06,31.5,4
7196,OIL-EDI,OD7853,Oil & Masala,Edible Oil & Ghee,Theni,West,1059,0.3,137.67,4,0,Rainy,160,6,2015-12-04,2015-12-06,31.5,4
7197,OIL-EDI,OD8545,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,895,0.23,116.35,0,0,Pleasant,160,5,2015-12-07,2015-12-13,35.0,4
7198,OIL-EDI,OD5191,Oil & Masala,Edible Oil & Ghee,Viluppuram,Central,936,0.33,56.16,4,0,Cloudy,160,5,2015-12-11,2015-12-13,35.0,4
7199,OIL-EDI,OD1800,Oil & Masala,Edible Oil & Ghee,Krishnagiri,West,2494,0.13,847.96,5,1,Pleasant,160,15,2015-12-12,2015-12-13,35.0,4
7200,OIL-EDI,OD5941,Oil & Masala,Edible Oil & Ghee,Cumbum,Central,2149,0.31,107.45,6,1,Cloudy,160,13,2015-12-13,2015-12-13,35.0,4
7201,OIL-EDI,OD7950,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,1586,0.22,491.66,5,1,Cloudy,160,9,2015-12-19,2015-12-20,25.25,4
7202,OIL-EDI,OD8410,Oil & Masala,Edible Oil & Ghee,Chennai,South,884,0.1,238.68,6,1,Pleasant,160,5,2015-12-20,2015-12-20,25.25,4
7203,OIL-EDI,OD3772,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,1134,0.2,498.96,0,0,Cloudy,160,7,2015-12-21,2015-12-27,35.0,4
7204,OIL-EDI,OD4470,Oil & Masala,Edible Oil & Ghee,Karur,West,1705,0.25,289.85,1,0,Pleasant,160,10,2015-12-22,2015-12-27,35.0,4
7205,OIL-EDI,OD7168,Oil & Masala,Edible Oil & Ghee,Vellore,East,2457,0.23,319.41,2,0,Pleasant,160,15,2015-12-23,2015-12-27,35.0,4
7206,OIL-EDI,OD2947,Oil & Masala,Edible Oil & Ghee,Virudhunagar,South,2374,0.26,593.5,2,0,Cloudy,160,14,2015-12-23,2015-12-27,35.0,5
7207,OIL-EDI,OD297,Oil & Masala,Edible Oil & Ghee,Krishnagiri,West,1820,0.21,527.8,5,1,Pleasant,160,11,2015-12-26,2015-12-27,35.0,5
7208,OIL-EDI,OD9556,Oil & Masala,Edible Oil & Ghee,Vellore,West,2192,0.34,394.56,6,1,Pleasant,160,13,2015-12-27,2015-12-27,35.0,5
7209,OIL-EDI,OD7247,Oil & Masala,Edible Oil & Ghee,Ooty,East,887,0.34,239.49,0,0,Pleasant,160,5,2015-12-28,2016-01-03,33.25,5
7210,OIL-EDI,OD7994,Oil & Masala,Edible Oil & Ghee,Viluppuram,Central,1116,0.27,89.28,2,0,Cloudy,160,6,2015-12-30,2016-01-03,33.25,5
7211,OIL-EDI,OD4372,Oil & Masala,Edible Oil & Ghee,Krishnagiri,West,1404,0.34,126.36,1,0,Pleasant,160,8,2016-01-05,2016-01-10,25.75,5
7212,OIL-EDI,OD8518,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,731,0.22,73.1,1,0,Cloudy,160,4,2016-01-12,2016-01-17,31.5,5
7213,OIL-EDI,OD7468,Oil & Masala,Edible Oil & Ghee,Tirunelveli,South,527,0.28,221.34,1,0,Pleasant,160,3,2016-01-12,2016-01-17,31.5,5
7214,OIL-EDI,OD1886,Oil & Masala,Edible Oil & Ghee,Salem,West,2491,0.24,846.94,2,0,Pleasant,160,15,2016-01-13,2016-01-17,31.5,5
7215,OIL-EDI,OD468,Oil & Masala,Edible Oil & Ghee,Nagercoil,Central,2412,0.21,168.84,6,1,Cloudy,160,15,2016-01-17,2016-01-17,31.5,5
7216,OIL-EDI,OD9065,Oil & Masala,Edible Oil & Ghee,Madurai,Central,1947,0.16,447.81,2,0,Cloudy,160,12,2016-02-03,2016-02-07,18.75,5
7217,OIL-EDI,OD2451,Oil & Masala,Edible Oil & Ghee,Tirunelveli,Central,2375,0.31,760.0,6,1,Cloudy,160,14,2016-02-07,2016-02-07,18.75,5
7218,OIL-EDI,OD8742,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2055,0.26,554.85,6,1,Cloudy,160,12,2016-02-07,2016-02-07,18.75,5
7219,OIL-EDI,OD8104,Oil & Masala,Edible Oil & Ghee,Cumbum,Central,1398,0.25,321.54,3,0,Cloudy,160,8,2016-02-11,2016-02-14,11.5,5
7220,OIL-EDI,OD8910,Oil & Masala,Edible Oil & Ghee,Salem,Central,2037,0.26,488.88,0,0,Sunny,160,12,2016-02-22,2016-02-28,16.5,5
7221,OIL-EDI,OD229,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,1286,0.22,282.92,6,1,Cloudy,160,8,2016-02-28,2016-02-28,16.5,5
7222,OIL-EDI,OD4903,Oil & Masala,Edible Oil & Ghee,Trichy,West,2226,0.16,511.98,5,1,Cloudy,160,13,2016-03-05,2016-03-06,10.25,5
7223,OIL-EDI,OD1101,Oil & Masala,Edible Oil & Ghee,Tenkasi,West,1423,0.16,156.53,6,1,Sunny,160,8,2016-03-13,2016-03-13,10.25,5
7224,OIL-EDI,OD3672,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,612,0.14,55.08,0,0,Cloudy,160,3,2016-03-14,2016-03-20,14.0,5
7225,OIL-EDI,OD510,Oil & Masala,Edible Oil & Ghee,Coimbatore,South,2009,0.31,904.05,2,0,Cloudy,160,12,2016-03-16,2016-03-20,14.0,6
7226,OIL-EDI,OD8385,Oil & Masala,Edible Oil & Ghee,Kanyakumari,Central,1856,0.12,779.52,3,0,Cloudy,160,11,2016-03-24,2016-03-27,13.25,6
7227,OIL-EDI,OD2843,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,1075,0.25,268.75,5,1,Sunny,160,6,2016-03-26,2016-03-27,13.25,6
7228,OIL-EDI,OD3728,Oil & Masala,Edible Oil & Ghee,Ooty,East,1397,0.18,544.83,1,0,Pleasant,160,8,2016-03-29,2016-04-03,12.0,6
7229,OIL-EDI,OD305,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,931,0.14,297.92,1,0,Cloudy,160,5,2016-04-05,2016-04-10,12.0,6
7230,OIL-EDI,OD2545,Oil & Masala,Edible Oil & Ghee,Virudhunagar,West,512,0.15,71.68,2,0,Cloudy,160,3,2016-04-06,2016-04-10,12.0,6
7231,OIL-EDI,OD6599,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,1957,0.29,332.69,0,0,Sunny,160,12,2016-04-18,2016-04-24,11.75,6
7232,OIL-EDI,OD5575,Oil & Masala,Edible Oil & Ghee,Vellore,West,855,0.34,136.8,4,0,Sunny,160,5,2016-04-22,2016-04-24,11.75,6
7233,OIL-EDI,OD9217,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2353,0.14,517.66,6,1,Cloudy,160,14,2016-04-24,2016-04-24,11.75,6
7234,OIL-EDI,OD886,Oil & Masala,Edible Oil & Ghee,Dharmapuri,West,1436,0.29,588.76,0,0,Sunny,160,8,2016-04-25,2016-05-01,20.25,6
7235,OIL-EDI,OD8349,Oil & Masala,Edible Oil & Ghee,Trichy,West,2467,0.34,937.46,1,0,Sunny,160,15,2016-04-26,2016-05-01,20.25,6
7236,OIL-EDI,OD1576,Oil & Masala,Edible Oil & Ghee,Namakkal,East,1153,0.31,230.6,2,0,Sunny,160,7,2016-04-27,2016-05-01,20.25,6
7237,OIL-EDI,OD8980,Oil & Masala,Edible Oil & Ghee,Pudukottai,East,2029,0.19,324.64,4,0,Sunny,160,12,2016-04-29,2016-05-01,20.25,7
7238,OIL-EDI,OD2694,Oil & Masala,Edible Oil & Ghee,Madurai,Central,2168,0.34,281.84,1,0,Sunny,160,13,2016-05-03,2016-05-08,21.5,7
7239,OIL-EDI,OD4854,Oil & Masala,Edible Oil & Ghee,Krishnagiri,East,2273,0.13,295.49,1,0,Sunny,160,14,2016-05-10,2016-05-15,31.25,7
7240,OIL-EDI,OD2207,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,1087,0.3,413.06,2,0,Rainy,160,6,2016-05-11,2016-05-15,31.25,7
7241,OIL-EDI,OD700,Oil & Masala,Edible Oil & Ghee,Perambalur,East,1064,0.27,234.08,5,1,Sunny,160,6,2016-05-14,2016-05-15,31.25,7
7242,OIL-EDI,OD6729,Oil & Masala,Edible Oil & Ghee,Cumbum,South,2151,0.27,881.91,6,1,Cloudy,160,13,2016-05-15,2016-05-15,31.25,7
7243,OIL-EDI,OD1230,Oil & Masala,Edible Oil & Ghee,Vellore,Central,2061,0.35,886.23,3,0,Sunny,160,12,2016-05-26,2016-05-29,16.0,7
7244,OIL-EDI,OD5781,Oil & Masala,Edible Oil & Ghee,Pudukottai,Central,1254,0.15,238.26,1,0,Rainy,160,7,2016-05-31,2016-06-05,15.25,7
7245,OIL-EDI,OD1606,Oil & Masala,Edible Oil & Ghee,Nagercoil,East,519,0.16,41.52,3,0,Windy,160,3,2016-06-02,2016-06-05,15.25,7
7246,OIL-EDI,OD5340,Oil & Masala,Edible Oil & Ghee,Vellore,East,1023,0.27,388.74,6,1,Cloudy,160,6,2016-06-12,2016-06-12,8.75,7
7247,OIL-EDI,OD1180,Oil & Masala,Edible Oil & Ghee,Ooty,East,1238,0.31,321.88,6,1,Pleasant,160,7,2016-06-12,2016-06-12,8.75,7
7248,OIL-EDI,OD4654,Oil & Masala,Edible Oil & Ghee,Pudukottai,West,1807,0.15,795.08,2,0,Cloudy,160,11,2016-06-15,2016-06-19,13.25,8
7249,OIL-EDI,OD4658,Oil & Masala,Edible Oil & Ghee,Trichy,West,1143,0.12,354.33,2,0,Windy,160,7,2016-06-15,2016-06-19,13.25,8
7250,OIL-EDI,OD1865,Oil & Masala,Edible Oil & Ghee,Madurai,West,640,0.14,262.4,5,1,Cloudy,160,4,2016-06-25,2016-06-26,11.25,8
7251,OIL-EDI,OD9323,Oil & Masala,Edible Oil & Ghee,Dindigul,East,2231,0.1,803.16,2,0,Rainy,160,13,2016-07-06,2016-07-10,11.0,8
7252,OIL-EDI,OD146,Oil & Masala,Edible Oil & Ghee,Coimbatore,West,1551,0.13,573.87,5,1,Windy,160,9,2016-07-09,2016-07-10,11.0,8
7253,OIL-EDI,OD3103,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,1377,0.29,509.49,3,0,Cloudy,160,8,2016-07-14,2016-07-17,8.5,8
7254,OIL-EDI,OD2981,Oil & Masala,Edible Oil & Ghee,Tenkasi,West,1283,0.26,346.41,0,0,Cloudy,160,8,2016-07-25,2016-07-31,10.5,8
7255,OIL-EDI,OD2465,Oil & Masala,Edible Oil & Ghee,Chennai,East,795,0.26,325.95,6,1,Rainy,160,4,2016-07-31,2016-07-31,10.5,8
7256,OIL-EDI,OD7521,Oil & Masala,Edible Oil & Ghee,Coimbatore,South,1473,0.33,147.3,5,1,Cloudy,160,9,2016-08-06,2016-08-07,7.25,8
7257,OIL-EDI,OD1323,Oil & Masala,Edible Oil & Ghee,Karur,South,526,0.23,152.54,3,0,Sunny,160,3,2016-08-11,2016-08-14,6.0,8
7258,OIL-EDI,OD7493,Oil & Masala,Edible Oil & Ghee,Salem,South,1908,0.33,705.96,6,1,Sunny,160,11,2016-08-21,2016-08-21,8.75,9
7259,OIL-EDI,OD4018,Oil & Masala,Edible Oil & Ghee,Chennai,South,584,0.35,169.36,3,0,Rainy,160,3,2016-09-01,2016-09-04,7.0,9
7260,OIL-EDI,OD4097,Oil & Masala,Edible Oil & Ghee,Theni,South,1825,0.1,419.75,3,0,Cloudy,160,11,2016-09-01,2016-09-04,7.0,9
7261,OIL-EDI,OD9410,Oil & Masala,Edible Oil & Ghee,Trichy,South,2168,0.23,802.16,1,0,Sunny,160,13,2016-09-06,2016-09-11,9.5,9
7262,OIL-EDI,OD3966,Oil & Masala,Edible Oil & Ghee,Chennai,East,1893,0.16,227.16,1,0,Cloudy,160,11,2016-09-13,2016-09-18,25.5,9
7263,OIL-EDI,OD4261,Oil & Masala,Edible Oil & Ghee,Karur,South,1513,0.29,453.9,1,0,Sunny,160,9,2016-09-13,2016-09-18,25.5,9
7264,OIL-EDI,OD5349,Oil & Masala,Edible Oil & Ghee,Perambalur,East,1767,0.26,212.04,2,0,Cloudy,160,11,2016-09-14,2016-09-18,25.5,10
7265,OIL-EDI,OD6695,Oil & Masala,Edible Oil & Ghee,Ooty,East,1338,0.34,200.7,3,0,Pleasant,160,8,2016-09-15,2016-09-18,25.5,10
7266,OIL-EDI,OD33,Oil & Masala,Edible Oil & Ghee,Trichy,East,2163,0.26,670.53,5,1,Sunny,160,13,2016-09-17,2016-09-18,25.5,10
7267,OIL-EDI,OD7267,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,2363,0.25,968.83,6,1,Cloudy,160,14,2016-09-18,2016-09-18,25.5,10
7268,OIL-EDI,OD2333,Oil & Masala,Edible Oil & Ghee,Kanyakumari,West,1579,0.17,615.81,6,1,Cloudy,160,9,2016-09-18,2016-09-18,25.5,10
7269,OIL-EDI,OD9443,Oil & Masala,Edible Oil & Ghee,Theni,South,756,0.35,60.48,3,0,Cloudy,160,4,2016-09-22,2016-09-25,34.5,10
7270,OIL-EDI,OD7499,Oil & Masala,Edible Oil & Ghee,Salem,South,599,0.25,149.75,6,1,Sunny,160,3,2016-09-25,2016-09-25,34.5,10
7271,OIL-EDI,OD3613,Oil & Masala,Edible Oil & Ghee,Bodi,East,1655,0.23,678.55,6,1,Cold,160,10,2016-09-25,2016-09-25,34.5,10
7272,OIL-EDI,OD4320,Oil & Masala,Edible Oil & Ghee,Vellore,West,658,0.26,65.8,6,1,Cloudy,160,4,2016-09-25,2016-09-25,34.5,10
7273,OIL-EDI,OD7621,Oil & Masala,Edible Oil & Ghee,Vellore,West,2443,0.26,122.15,6,1,Cloudy,160,15,2016-09-25,2016-09-25,34.5,10
7274,OIL-EDI,OD7826,Oil & Masala,Edible Oil & Ghee,Perambalur,West,1877,0.18,375.4,0,0,Sunny,160,11,2016-09-26,2016-10-02,35.75,10
7275,OIL-EDI,OD7842,Oil & Masala,Edible Oil & Ghee,Namakkal,West,1306,0.24,156.72,2,0,Cloudy,160,8,2016-09-28,2016-10-02,35.75,10
7276,OIL-EDI,OD7272,Oil & Masala,Edible Oil & Ghee,Cumbum,East,2174,0.18,434.8,2,0,Cloudy,160,13,2016-10-12,2016-10-16,17.0,10
7277,OIL-EDI,OD1853,Oil & Masala,Edible Oil & Ghee,Salem,West,2171,0.16,846.69,1,0,Cloudy,160,13,2016-10-18,2016-10-23,18.75,11
7278,OIL-EDI,OD2691,Oil & Masala,Edible Oil & Ghee,Krishnagiri,Central,655,0.25,98.25,2,0,Cloudy,160,4,2016-10-19,2016-10-23,18.75,11
7279,OIL-EDI,OD872,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,1970,0.11,492.5,2,0,Cloudy,160,12,2016-10-19,2016-10-23,18.75,11
7280,OIL-EDI,OD2094,Oil & Masala,Edible Oil & Ghee,Dharmapuri,East,2305,0.35,161.35,3,0,Cloudy,160,14,2016-10-20,2016-10-23,18.75,11
7281,OIL-EDI,OD5766,Oil & Masala,Edible Oil & Ghee,Salem,West,2229,0.29,958.47,1,0,Cloudy,160,13,2016-10-25,2016-10-30,19.75,11
7282,OIL-EDI,OD998,Oil & Masala,Edible Oil & Ghee,Namakkal,South,1700,0.17,459.0,4,0,Sunny,160,10,2016-10-28,2016-10-30,19.75,11
7283,OIL-EDI,OD5126,Oil & Masala,Edible Oil & Ghee,Tirunelveli,West,1212,0.12,109.08,4,0,Rainy,160,7,2016-11-04,2016-11-06,21.5,11
7284,OIL-EDI,OD4665,Oil & Masala,Edible Oil & Ghee,Tirunelveli,West,1742,0.31,661.96,5,1,Cloudy,160,10,2016-11-12,2016-11-13,25.5,11
7285,OIL-EDI,OD2005,Oil & Masala,Edible Oil & Ghee,Madurai,Central,781,0.16,218.68,5,1,Cloudy,160,4,2016-11-12,2016-11-13,25.5,11
7286,OIL-EDI,OD1995,Oil & Masala,Edible Oil & Ghee,Tenkasi,West,1867,0.24,112.02,5,1,Cloudy,160,11,2016-11-12,2016-11-13,25.5,11
7287,OIL-EDI,OD3162,Oil & Masala,Edible Oil & Ghee,Tenkasi,Central,714,0.12,78.54,6,1,Cloudy,160,4,2016-11-13,2016-11-13,25.5,11
7288,OIL-EDI,OD5603,Oil & Masala,Edible Oil & Ghee,Nagercoil,West,976,0.28,283.04,3,0,Cloudy,160,6,2016-11-17,2016-11-20,19.0,11
7289,OIL-EDI,OD2683,Oil & Masala,Edible Oil & Ghee,Nagercoil,Central,553,0.2,165.9,3,0,Cloudy,160,3,2016-11-17,2016-11-20,19.0,11
7290,OIL-EDI,OD8128,Oil & Masala,Edible Oil & Ghee,Bodi,Central,1418,0.24,241.06,6,1,Cold,160,8,2016-11-20,2016-11-20,19.0,11
7291,OIL-EDI,OD16,Oil & Masala,Edible Oil & Ghee,Krishnagiri,Central,1440,0.11,100.8,1,0,Cloudy,160,9,2016-11-22,2016-11-27,17.5,12
7292,OIL-EDI,OD7002,Oil & Masala,Edible Oil & Ghee,Pudukottai,Central,1417,0.33,410.93,2,0,Cloudy,160,8,2016-11-23,2016-11-27,17.5,12
7293,OIL-EDI,OD8991,Oil & Masala,Edible Oil & Ghee,Tenkasi,South,1333,0.32,319.92,2,0,Cloudy,160,8,2016-11-30,2016-12-04,17.75,12
7294,OIL-EDI,OD4992,Oil & Masala,Edible Oil & Ghee,Ooty,Central,726,0.34,36.3,5,1,Pleasant,160,4,2016-12-10,2016-12-11,11.5,12
7295,OIL-EDI,OD940,Oil & Masala,Edible Oil & Ghee,Karur,West,1703,0.35,255.45,1,0,Rainy,160,10,2016-12-13,2016-12-18,13.5,12
7296,OIL-EDI,OD4860,Oil & Masala,Edible Oil & Ghee,Viluppuram,East,1464,0.3,527.04,3,0,Cloudy,160,9,2016-12-15,2016-12-18,13.5,12
7297,OIL-EDI,OD7548,Oil & Masala,Edible Oil & Ghee,Dharmapuri,South,1000,0.19,190.0,6,1,Pleasant,160,6,2016-12-18,2016-12-18,13.5,12
7298,OIL-EDI,OD4618,Oil & Masala,Edible Oil & Ghee,Dindigul,West,1285,0.32,282.7,1,0,Cloudy,160,8,2016-12-20,2016-12-25,13.25,12
7299,OIL-EDI,OD1923,Oil & Masala,Edible Oil & Ghee,Ooty,West,940,0.1,310.2,5,1,Pleasant,160,5,2016-12-24,2016-12-25,13.25,12
7300,OIL-EDI,OD5873,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,619,0.19,80.47,6,1,Pleasant,160,3,2016-12-25,2016-12-25,13.25,12
7301,OIL-EDI,OD453,Oil & Masala,Edible Oil & Ghee,Virudhunagar,East,2459,0.23,860.65,2,0,Cloudy,160,15,2017-01-04,2017-01-08,17.25,12
7302,OIL-EDI,OD8077,Oil & Masala,Edible Oil & Ghee,Madurai,Central,1382,0.31,69.1,2,0,Cloudy,160,8,2017-01-04,2017-01-08,17.25,12
7303,OIL-EDI,OD9744,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,843,0.11,303.48,5,1,Cloudy,160,5,2017-01-07,2017-01-08,17.25,12
7304,OIL-EDI,OD2424,Oil & Masala,Edible Oil & Ghee,Dharmapuri,Central,662,0.24,132.4,1,0,Cloudy,160,4,2017-01-10,2017-01-15,18.25,12
7305,OIL-EDI,OD1695,Oil & Masala,Edible Oil & Ghee,Theni,East,2108,0.21,210.8,1,0,Cloudy,160,13,2017-01-10,2017-01-15,18.25,13
7306,OIL-EDI,OD1224,Oil & Masala,Edible Oil & Ghee,Vellore,Central,1973,0.3,848.39,3,0,Pleasant,160,12,2017-01-12,2017-01-15,18.25,13
7307,OIL-EDI,OD9895,Oil & Masala,Edible Oil & Ghee,Namakkal,East,1602,0.31,224.28,6,1,Cloudy,160,10,2017-01-22,2017-01-22,16.75,13
7308,OIL-EDI,OD6701,Oil & Masala,Edible Oil & Ghee,Nagercoil,East,2259,0.27,406.62,2,0,Rainy,160,14,2017-01-25,2017-01-29,20.25,13
7309,OIL-EDI,OD1518,Oil & Masala,Edible Oil & Ghee,Theni,Central,1577,0.28,78.85,0,0,Cloudy,160,9,2017-01-30,2017-02-05,28.25,13
7310,OIL-EDI,OD5234,Oil & Masala,Edible Oil & Ghee,Tenkasi,Central,2342,0.1,936.8,0,0,Cloudy,160,14,2017-01-30,2017-02-05,28.25,13
