,Stock Code,Product Code,Manufacturing Date,Expiry Date,Initial_Qty,Remaining_Qty,Arrival Date,Shelf Life,Lead Time
2141,FOO-ATT,9,2015-08-29,2015-11-27,206,0,2015-10-18,90.0,50.0
2142,FOO-ATT,10,2015-10-14,2016-01-12,118,0,2015-12-03,90.0,50.0
2143,FOO-ATT,11,2015-10-28,2016-01-26,288,0,2015-12-17,90.0,50.0
2144,FOO-ATT,12,2015-11-13,2016-02-11,225,0,2016-01-02,90.0,50.0
2145,FOO-ATT,13,2015-12-26,2016-03-25,209,0,2016-02-14,90.0,50.0
2146,FOO-ATT,14,2016-02-12,2016-05-12,275,0,2016-04-02,90.0,50.0
2147,FOO-ATT,15,2016-03-14,2016-06-12,188,0,2016-05-03,90.0,50.0
2148,FOO-ATT,16,2016-04-08,2016-07-07,319,0,2016-05-28,90.0,50.0
2149,FOO-ATT,17,2016-05-23,2016-08-21,230,0,2016-07-12,90.0,50.0
2150,FOO-ATT,18,2016-07-09,2016-10-07,256,0,2016-08-28,90.0,50.0
2151,FOO-ATT,19,2016-08-01,2016-10-30,239,0,2016-09-20,90.0,50.0
2152,FOO-ATT,20,2016-09-06,2016-12-05,283,0,2016-10-26,90.0,50.0
2153,FOO-ATT,21,2016-09-24,2016-12-23,200,0,2016-11-13,90.0,50.0
2154,FOO-ATT,22,2016-10-19,2017-01-17,316,0,2016-12-08,90.0,50.0
2155,FOO-ATT,23,2016-11-25,2017-02-23,212,0,2017-01-14,90.0,50.0
2156,FOO-ATT,24,2016-12-28,2017-03-28,329,0,2017-02-16,90.0,50.0
2157,FOO-ATT,25,2017-02-13,2017-05-14,322,0,2017-04-04,90.0,50.0
2158,FOO-ATT,26,2017-03-19,2017-06-17,126,0,2017-05-08,90.0,50.0
2159,FOO-ATT,27,2017-04-16,2017-07-15,214,0,2017-06-05,90.0,50.0
2160,FOO-ATT,28,2017-05-02,2017-07-31,198,0,2017-06-21,90.0,50.0
2161,FOO-ATT,29,2017-05-28,2017-08-26,271,0,2017-07-17,90.0,50.0
2162,FOO-ATT,30,2017-06-15,2017-09-13,264,0,2017-08-04,90.0,50.0
2163,FOO-ATT,31,2017-07-01,2017-09-29,368,0,2017-08-20,90.0,50.0
2164,FOO-ATT,32,2017-08-13,2017-11-11,392,0,2017-10-02,90.0,50.0
2165,FOO-ATT,33,2017-09-01,2017-11-30,324,0,2017-10-21,90.0,50.0
2166,FOO-ATT,34,2017-10-06,2018-01-04,202,0,2017-11-25,90.0,50.0
2167,FOO-ATT,35,2017-10-29,2018-01-27,403,0,2017-12-18,90.0,50.0
2168,FOO-ATT,36,2017-12-02,2018-03-02,42,0,2018-01-21,90.0,50.0
2169,FOO-ATT,37,2017-12-17,2018-03-17,339,0,2018-02-05,90.0,50.0
2170,FOO-ATT,38,2018-01-04,2018-04-04,316,0,2018-02-23,90.0,50.0
2171,FOO-ATT,39,2018-02-04,2018-05-05,191,0,2018-03-26,90.0,50.0
2172,FOO-ATT,40,2018-03-01,2018-05-30,244,0,2018-04-20,90.0,50.0
2173,FOO-ATT,41,2018-03-21,2018-06-19,254,0,2018-05-10,90.0,50.0
2174,FOO-ATT,42,2018-04-06,2018-07-05,224,0,2018-05-26,90.0,50.0
2175,FOO-ATT,43,2018-05-14,2018-08-12,236,0,2018-07-03,90.0,50.0
2176,FOO-ATT,44,2018-06-15,2018-09-13,229,0,2018-08-04,90.0,50.0
2177,FOO-ATT,45,2018-06-27,2018-09-25,269,0,2018-08-16,90.0,50.0
2178,FOO-ATT,46,2018-07-17,2018-10-15,255,0,2018-09-05,90.0,50.0
2179,FOO-ATT,47,2018-08-10,2018-11-08,181,0,2018-09-29,90.0,50.0
2180,FOO-ATT,48,2018-08-29,2018-11-27,293,0,2018-10-18,90.0,50.0
2181,FOO-ATT,49,2018-09-29,2018-12-28,399,0,2018-11-18,90.0,50.0
2182,FOO-ATT,50,2018-11-03,2019-02-01,249,178,2018-12-23,90.0,50.0
2183,FOO-RIC,1,2014-10-07,2015-10-07,996,0,2015-01-13,,
2184,FOO-RIC,2,2015-05-26,2016-05-25,62,0,2015-09-01,365.0,98.0
2185,FOO-RIC,3,2015-07-25,2016-07-24,226,0,2015-10-31,365.0,98.0
2186,FOO-RIC,4,2015-08-15,2016-08-14,256,0,2015-11-21,365.0,98.0
2187,FOO-RIC,5,2015-09-07,2016-09-06,473,0,2015-12-14,365.0,98.0
2188,FOO-RIC,6,2015-12-09,2016-12-08,259,0,2016-03-16,365.0,98.0
2189,FOO-RIC,7,2016-01-28,2017-01-27,298,0,2016-05-05,365.0,98.0
2190,FOO-RIC,8,2016-04-12,2017-04-12,294,0,2016-07-19,365.0,98.0
2191,FOO-RIC,9,2016-06-11,2017-06-11,537,0,2016-09-17,365.0,98.0
2192,FOO-RIC,10,2016-08-13,2017-08-13,115,0,2016-11-19,365.0,98.0
2193,FOO-RIC,11,2016-09-19,2017-09-19,658,0,2016-12-26,365.0,98.0
2194,FOO-RIC,12,2016-12-14,2017-12-14,104,0,2017-03-22,365.0,98.0
2195,FOO-RIC,13,2017-02-17,2018-02-17,282,0,2017-05-26,365.0,98.0
2196,FOO-RIC,14,2017-03-31,2018-03-31,341,0,2017-07-07,365.0,98.0
2197,FOO-RIC,15,2017-05-18,2018-05-18,293,0,2017-08-24,365.0,98.0
2198,FOO-RIC,16,2017-06-18,2018-06-18,426,0,2017-09-24,365.0,98.0
2199,FOO-RIC,17,2017-07-21,2018-07-21,250,0,2017-10-27,365.0,98.0
2200,FOO-RIC,18,2017-08-26,2018-08-26,307,0,2017-12-02,365.0,98.0
2201,FOO-RIC,19,2017-10-01,2018-10-01,258,0,2018-01-07,365.0,98.0
2202,FOO-RIC,20,2017-12-10,2018-12-10,349,0,2018-03-18,365.0,98.0
2203,FOO-RIC,21,2018-01-16,2019-01-16,368,0,2018-04-24,365.0,98.0
2204,FOO-RIC,22,2018-03-06,2019-03-06,324,0,2018-06-12,365.0,98.0
2205,FOO-RIC,23,2018-05-19,2019-05-19,412,0,2018-08-25,365.0,98.0
2206,FOO-RIC,24,2018-06-13,2019-06-13,538,0,2018-09-19,365.0,98.0
2207,FOO-RIC,25,2018-07-28,2019-07-28,437,0,2018-11-03,365.0,98.0
2208,FOO-RIC,26,2018-08-29,2019-08-29,229,170,2018-12-05,365.0,98.0
